Date,Day of Week,Time Reported,Type,Status,Location,Area,Description,Lat,Long
11-28-2018,3,3:09 PM,FIRE,CLOSED,25 HARVARD YARD,,Officer dispatched to a report of a small mulch fire. Officer arrived and reported fire was extinguished by CFD.,42.3498445,-71.0632739
11-28-2018,3,4:01 PM,FIELD INTERVIEW,CLOSED,1585 MASSACHUSETTS AVE,,"Officer dispatched to a report of an individual with a sign in front of the building. Officer arrived, located individual and conducted a field interview. The individual was allowed to be in the area as they were on the sidewalk.",42.3790947,-71.1187539
11-28-2018,3,9:29 PM,DISTURBANCE,CLOSED,27 HARVARD YARD,,Officers dispatched to take a report of a past disturbance between two individuals who were in a verbal argument.,42.3858956,-71.1071003
11-28-2018,3,11:10 PM,THEFT REPORT,CLOSED,1350 MASSACHUSETTS AVE,,"Officer dispatched to take a report of a stolen black and grey Lululemon backpack valued at $150.00, an Apple laptop charger valued at $60.00, and a grey Patagonia rain jacket valued at $50.00.",42.372708,-71.1188362
11-27-2018,2,1:25 AM,SUSPICIOUS ACTIVITY,CLOSED,101 DUNSTER ST,CAMBRIDGE,Officers dispatched to a report of an individual screaming in the area. Officers arrived and reported negative results.,42.3704133,-71.1216494
11-27-2018,2,7:52 AM,UNWANTED GUEST,CLOSED,13 APPIAN WAY,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping in a tent near the tool shed. Officers arrived, located individual and sent them on their way.",42.3754763,-71.1219778
11-27-2018,2,8:13 AM,UNWANTED GUEST,CLOSED,8 STORY ST,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping in the alleyway. Officers arrived, located individual and sent them on their way.",42.3739234,-71.1220834
11-27-2018,2,2:32 PM,RAPE,OPEN,GRADUATE HOUSING,CAMBRIDGE,Officer took a report of a sexual assault.,42.3598002,-71.1019621
11-27-2018,2,2:57 PM,SUSPICIOUS ACTIVITY,CLOSED,20 PRESCOTT ST,CAMBRIDGE,Officers dispatched to a report of teenagers fighting in the driveway area. Officers arrived and reported individuals gone on arrival.,42.3736143,-71.113495
11-26-2018,1,5:32 AM,THEFT REPORT,OPEN,46 BLACKSTONE ST,CAMBRIDGE,Officer dispatched to take a report of items stolen from a motor vehicle.,42.3642115,-71.1150967
11-26-2018,1,7:30 AM,UNWANTED GUEST,CLOSED,8 STORY ST,CAMBRIDGE,"Officer dispatched to a report of an unwanted guest sleeping in the area. Officer arrived, located individual and sent them on their way.",42.3739234,-71.1220834
11-26-2018,1,8:03 AM,THREAT(S),OPEN,1350 MASSACHUSETTS AVE,CAMBRIDGE,Officer dispatched to take a report of threats.,42.372708,-71.1188362
11-26-2018,1,8:04 AM,PROPERTY DAMAGE,CLOSED,111 WESTERN AVE,ALLSTON,Officer dispatched to take a report of property damage done to a motor vehicle.,42.3644675,-71.1199197
11-26-2018,1,10:00 AM,UNWANTED GUEST,CLOSED,8 STORY ST,CAMBRIDGE,Officers dispatched to a report of an unwanted guest sleeping in front of the building. Officers arrived and reported individual gone on arrival.,42.3739234,-71.1220834
11-26-2018,1,10:13 AM,UNWANTED GUEST,CLOSED,1350 MASSACHUSETTS AVE,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping in the common area. Officers arrived, located individual and sent them on their way.",42.372708,-71.1188362
11-26-2018,1,2:10 PM,SUSPICIOUS ACTIVITY,CLOSED,11 QUINCY ST,CAMBRIDGE,Officer dispatched to take a report of a suspicious incident.,42.372753,-71.1154886
11-26-2018,1,3:14 PM,UNWANTED GUEST,CLOSED,1350 MASSACHUSETTS AVE,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest at the information desk. Officers arrived, located individual and sent them on their way.",42.372708,-71.1188362
11-25-2018,0,4:34 AM,NOISE COMPLAINT,CLOSED,95 PRESCOTT ST,CAMBRIDGE,Officer dispatched to a report of loud noise coming from an apartment. Officer arrived and reported noise coming from a party in apartment 52 that was over.,42.3749324,-71.1136772
11-25-2018,0,3:39 PM,SUSPICIOUS ACTIVITY,CLOSED,12 EVERETT ST,CAMBRIDGE,Officer dispatched to take a report of suspicious activity.,42.3797576,-71.1183362
11-25-2018,0,9:29 PM,ASSIST CAMBRIDGE POLICE,CLOSED,1440 MASSACHUESTTS AVE,CAMBRIDGE,Officers dispatched to assist with the search of a suspect in a recent unarmed robbery. Officers arrived and reported negative results.,42.3742998,-71.119164
11-25-2018,0,10:09 PM,SUSPICIOUS ACTIVITY,CLOSED,58 PLYMPTON ST,CAMBRIDGE,Officer dispatched to take a report of a suspicious incident.,42.3706639,-71.1173144
11-24-2018,6,1:25 AM,SUSPICIOUS ACTIVITY,CLOSED,5 COWPERTHWAITE ST,CAMBRIDGE,Officers dispatched to a report of an individual wandering around the area. Officers arrived and reported individual gone on arrival.,42.3690774,-71.1155994
11-24-2018,6,6:38 PM,SUSPICIOUS ACTIVITY,CLOSED,900 MEMORIAL DR,CAMBRIDGE,Officers dispatched to a report of the smell of marijuana coming from the 12th floor. Officers arrived and reported could not locate where odor was originating from.,42.3662518,-71.1152777
11-23-2018,5,1:19 PM,DOMESTIC DISTURBANCE,CLOSED,35 OXFORD ST,CAMBRIDGE,Officers dispatched to take a report of a domestic disturbance.,42.379402,-71.1168492
11-23-2018,5,4:47 PM,SUSPICIOUS ACTIVITY,CLOSED,47 HARVARD WAY,ALLSTON,Officers dispatched to a report of individual who was asking questions about the building that seemed suspicious. Officers arrived and reported individual gone on arrival.,42.354385,-71.1328292
11-23-2018,5,5:44 PM,ASSIST CPD - THEFT REPORT,CLOSED,1 JFK ST,CAMBRIDGE,Officer dispatched to take a report of stolen Apple earbuds valued at $100.00,42.3732661,-71.1198487
11-23-2018,5,7:01 PM,PROPERTY DAMAGE,CLOSED,1201 MASSACHUSETTS AVE,CAMBRIDGE,Officer dispatched to a report of a water leak from a heater. Officer arrived as well as Operations who reported no damage done just water clean up.,42.3719526,-71.1147573
11-23-2018,5,9:07 PM,THEFT REPORT,CLOSED,18 KIRKLAND ST,CAMBRIDGE,Officer dispatched to take a report of stolen rose gold Beats headphones valued at $300.00.,42.3765689,-71.1143745
11-22-2018,4,12:26 AM,UNWANTED GUEST,CLOSED,6 APPIAN WAY,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping on a bench in the area. Officers arrived, located individual and sent them on their way.",42.3748852,-71.1217281
11-22-2018,4,2:06 AM,LOUD PARTY,CLOSED,900 MEMORIAL DR,CAMBRIDGE,Officers dispatched to a report of a loud party coming from apartment 1903. Officers arrived and reported music had been turned off and individuals left the apartment.,42.3662518,-71.1152777
11-22-2018,4,4:53 PM,ASSIST OTHER PD,CLOSED,FENWOOD RD / BROOKLINE AVE,BOSTON,Officers dispatched to assist with traffic flow.,42.336476,-71.1097688
11-21-2018,3,5:01 AM,ASSIST STATE POLICE,CLOSED,JFK ST / MEMORIAL DR,CAMBRIDGE,Officer while on patrol reported a motor vehicle accident with no personal injuries. MSP arrived on scene and took over incident.,42.3698001,-71.1224669
11-21-2018,3,8:17 AM,SUSPICIOUS ACTIVITY,CLOSED,47 N HARVARD ST,ALLSTON,Officer dispatched to take a report of a suspicious incident.,42.3685559,-71.1260662
11-21-2018,3,10:31 AM,THEFT REPORT,CLOSED,14 HARVARD WAY,ALLSTON,Officer dispatched to take a report of stolen Tide laundry detergent valued at $10.00.,42.3552234,-71.1324461
11-21-2018,3,11:08 AM,THEFT REPORT,CLOSED,48 QUINCY ST,CAMBRIDGE,Officer dispatched to take a report of a stolen brown Torker bicycle valued at $100.00. The reporting individual informed the officer that their bicycle was secured to the bike rack with a u-lock which was still attached.,42.3757999,-71.1139077
11-20-2018,2,3:44 AM,NOISE COMPLAINT,CLOSED,3 DEWOLFE ST,CAMBRIDGE,Officer dispatched to a report of loud noise coming from a fan. Officer arrived and advised occupant in room 302 to turn fan down.,42.3711429,-71.1160841
11-20-2018,2,7:39 AM,UNWANTED GUEST,CLOSED,8 STORY ST,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest sleeping in the area. Officers arrived, located individual and sent them on their way.",42.3739234,-71.1220834
11-20-2018,2,8:52 AM,UNWANTED GUEST,CLOSED,8 STORY ST,CAMBRIDGE,"Officer dispatched to a report of an unwanted guest sleeping in front of the building. Officers arrived, located individual and sent them on their way.",42.3739234,-71.1220834
11-20-2018,2,9:26 AM,TRESPASSING,ARREST,1 OXFORD ST,CAMBRIDGE,"Officer dispatched to a report of an unwanted guest who was observed in a Harvard building who has an active trespass warning for all Harvard University property and was arrested the day prior by HUPD. Officer arrived, located individual in the building an conducted a field interview. The individual was then informed that they were being placed under arrest for Trespassing.",42.376431,-71.1169182
11-20-2018,2,11:19 AM,TRESPASS WARNING,CLOSED,188 LONGWOOD AVE,BOSTON,"Officers dispatched to a report of an individual causing a disturbance by yelling at several staff members. Officers arrived, located individual and conducted a field interview. The individual was run for wants/warrants with negative results. The individual was then issued a verbal trespass warning for all Harvard University property and sent on their way.",42.3361278,-71.1020562
11-20-2018,2,12:07 PM,THEFT REPORT,CLOSED,11 QUINCY ST,CAMBRIDGE,Officer dispatched to take a report of stolen food valued at $15.00.,42.372753,-71.1154886
11-20-2018,2,12:18 PM,UNWANTED GUEST,CLOSED,8 STORY ST,CAMBRIDGE,"Officer dispatched to a report of an unwanted guest in front of the building. Officer arrived, located individual and sent them on their way.",42.3739234,-71.1220834
11-20-2018,2,12:58 PM,THEFT REPORT,CLOSED,18 KIRKLAND ST,CAMBRIDGE,"Officer dispatched to take a report of a stolen grey Herschel backpack valued at $55.00, an Apple laptop valued at $1,800.00, Audio Technica headphones valued at $100.00 and a black H&M swetshirt valued at $20.00.",42.3765689,-71.1143745
11-20-2018,2,3:04 PM,SUSPICIOUS ODOR/SMOKE,CLOSED,1 OXFORD ST,CAMBRIDGE,Officers dispatched to a report of an individual who had possibly thrown something down a manhole. Officers arrived as well as CFD and Operations and reported smoke coming from a manhole that deemed to be safe.,42.376431,-71.1169182
11-20-2018,2,4:38 PM,TRESPASSING,ARREST,1737 CAMBRIDGE ST,CAMBRIDGE,"Officer dispatched to a report of an unwanted guest in the building who has an active trespass warning for all Harvard University property and was arrested earlier in the day by HUPD. Officer arrived, located individual in the building an",42.375638,-71.1132356
11-20-2018,2,7:51 PM,MOTOR VEHICLE ACCIDENT,CLOSED,485 BROADWAY,CAMBRIDGE,Officer dispatched to take a report of a motor vehicle accident with no personal injuries.,42.3750925,-71.1141381
11-20-2018,2,10:13 PM,NOISE COMPLAINT,CLOSED,9-A WARE ST,CAMBRIDGE,Officers dispatched to take a report of a noise complaint.,42.3727941,-71.1134458
11-19-2018,1,12:37 AM,UNWANTED GUEST,CLOSED,24 QUINCY ST,CAMBRIDGE,"Officers dispatched to a report of two unwanted guests sleeping outside of the building. Officers arrived, located individuals and sent them on their way.",42.3736458,-71.1142609
11-19-2018,1,4:02 AM,TRESPASSING,ARREST,1 OXFORD ST,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest in the building who has an active trespass warning for all Harvard University property. Officers arrived, located individual and conducted a field interview. The individual was then informed that they were being placed under arrest for Trespassing.",42.376431,-71.1169182
11-19-2018,1,5:23 AM,TRESPASSING,ARREST,8 MILL ST,CAMBRIDGE,"Officer dispatched to a report of an individual sleeping in the dining hall area. Officer arrived, located individual and conducted a field interview. As the officer was conducting the field interview the individual fled from the area. The officer was able to catch up with the individual and escort them back into the building. It was at this time that the individual started screaming and yelling at the officer and continuously attempted to flee from the officers. The individual was then placed under arrest for Trespassing, Disorderly Conduct and Resisting Arrest. While conducting a search of the individual's belongings it was discovered that they were in possession of several credit/debit cards as well as a Massachusetts driver's license that did not belong to them. Based on this new information the individual was also being charged with Receiving/Possession of Stolen Credit Cards and Possession of False Identification.",42.3700294,-71.1172936
11-19-2018,1,6:14 AM,ASSIST CAMBRIDGE POLICE,CLOSED,OXFORD ST / KIRKLAND ST,CAMBRIDGE,Officer dispatched to take a report of a downed light pole.,42.3763119,-71.1156815
11-19-2018,1,6:43 AM,FIELD INTERVIEW,CLOSED,1 OXFORD ST,CAMBRIDGE,Officers dispatched to a report of an individual sleeping in the basement area. Officers arrived and were able to locate the individual in the Science Center. Officers explained to the individual that they were not allowed to be in the building at that hour. The individual was then sent on their way.,42.376431,-71.1169182
11-19-2018,1,7:54 AM,UNWANTED GUEST,CLOSED,8 STORY ST,CAMBRIDGE,"Officers dispatched to a report of two unwanted guests in the area. Officers arrived, located individuals and sent them on their way.",42.3739234,-71.1220834
11-19-2018,1,8:25 AM,MOTOR VEHICLE THEFT,CLOSED,79 N HARVARD ST,ALLSTON,Officer dispatched to take a report of an attempted theft of a golf cart.,42.3667301,-71.127491
11-19-2018,1,10:05 AM,THEFT REPORT,CLOSED,1 OXFORD ST,CAMBRIDGE,"Officer dispatched to take a report of two stolen Apple laptops valued at $4,000.00 and three iPads valued at $2,000.00.",42.376431,-71.1169182
11-19-2018,1,10:06 AM,THEFT REPORT,CLOSED,47 N HARVARD ST,ALLSTON,Officer dispatched to take a report of stolen keys.,42.3685559,-71.1260662
11-19-2018,1,10:31 AM,MOTOR VEHICLE THEFT,CLOSED,65 N HARVARD ST,ALLSTON,Officer dispatched to take a report of six recovered stolen golf carts.,42.3675687,-71.1258971
11-19-2018,1,11:05 AM,SUSPICIOUS ACTIVITY,CLOSED,1525 MASSACHUSETTS AVE,CAMBRIDGE,Officer dispatched to take a report of bias related email an individual received.,42.3757321,-71.1189638
11-19-2018,1,12:12 PM,UNWANTED GUEST,CLOSED,125 MT AUBURN ST,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest in the alleyway. Officers arrived, located individual and sent them on their way.",42.3736153,-71.1228026
11-19-2018,1,3:04 PM,BOMB THREAT,OPEN,784 MEMORIAL DR,CAMBRIDGE,Officer dispatched to take a report of a bomb threat.,42.3595658,-71.1152824
11-19-2018,1,7:23 PM,TRESPASSING,OPEN,32 MILL ST,CAMBRIDGE,"Officers dispatched to a report of an unwanted guest who was recently in the building. Officers arrived, located",42.3702025,-71.1191008
11-18-2018,0,9:48 AM,SUSPICIOUS MAIL/ PACKAGE/BAG,CLOSED,65 MT AUBURN ST,CAMBRIDGE,Officer dispatched to a report of an unattended bag. Officer arrived and report bag was just abandoned property and was disposed of.,42.3720079,-71.1180151
11-18-2018,0,4:47 PM,DISTURBANCE,CLOSED,18 KIRKLAND ST,CAMBRIDGE,Officer dispatched to take a report of a disturbance.,42.3765689,-71.1143745
11-18-2018,0,5:33 PM,SUSPICIOUS ACTIVITY,CLOSED,1033-6 MASSACHUSETTS AVE,CAMBRIDGE,Officer took a report of a suspicious phone call.,42.3698581,-71.1119844
11-18-2018,0,7:25 PM,THEFT REPORT,CLOSED,18 KIRKLAND ST,CAMBRIDGE,Officer dispatched to take a report of a stolen black Guess coat valued at $200.00 and a room key.,42.3765689,-71.1143745
11-18-2018,0,8:08 PM,SUSPICIOUS ACTIVITY,CLOSED,40 DEWOLFE ST,CAMBRIDGE,Officers dispatched to a report of a group of individuals possibly smoking marijuana outside of the building. Officers arrived and report individuals gone on arrival.,42.3692976,-71.1160718
